tier,sample,dino_pf,dino_flat,video,action,total_pf,total_flat
unseen_cousin,unseen_cousin__frk2__so100large__ep000045__t0018,0.0928906618604962,0.09463743180283479,0.057533976027136835,1.209582805633545,0.528960513619708,0.5294845446024095
unseen_cousin,unseen_cousin__frk2__so100large__ep000046__t0007,0.03020802413168141,0.030275498920159016,0.03233102710554636,1.1456629037857056,0.4770268768854506,0.4770471193219939
unseen_cousin,unseen_cousin__frk2__so100large__ep000047__t0035,0.002825237891686129,0.00282659989290579,0.0032188400733044187,1.3179701566696167,0.5290012860573439,0.5290016946577097
unseen_cousin,unseen_cousin__frk2__so100large__ep000048__t0021,0.03240175877489589,0.032556674289084486,0.07564131701446164,1.5769487619400024,0.6631924275128083,0.6632389021670648
unseen_cousin,unseen_cousin__frk2__so100large__ep000049__t0034,0.15977214748539154,0.1604921770266371,0.08481842746713841,0.716148853302002,0.3598367138065598,0.36005272266893346
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000000__t0006,0.16867233812945695,0.1680947959226955,0.11939826552593846,0.7935255169868469,0.4038313878913574,0.403658125229329
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000001__t0038,0.14353791461757953,0.1438787373431175,0.12906295241139543,1.3545666933059692,0.6236069374310802,0.6237091842487417
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000002__t0035,0.1807641466912667,0.18082493001983413,0.1405972703377013,1.177260398864746,0.5673125846545889,0.5673308196531591
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000003__t0037,0.08736256665923398,0.08752547689548684,0.10540908212400635,1.2561036348342896,0.5602729485686879,0.5603218216395638
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000004__t0018,0.11884606996395175,0.11817540964396955,0.1458473385151352,1.0755858421325684,0.5096423593967534,0.5094411613007588
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000005__t0028,0.22342306864975242,0.2219045874546398,0.11696415280642225,0.8797836303710938,0.4540296185852899,0.4535740742267561
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000006__t0005,0.23543979538584053,0.2359262884697252,0.07154052062402927,1.475249171257019,0.6821937633057685,0.682339711230934
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000007__t0038,0.10786370230532824,0.10790255328597786,0.08397008272062056,1.4591246843338013,0.6412000092413052,0.6412116645355
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000008__t0024,0.15010313117069538,0.14963165329445427,0.09850974820434777,0.8863007426261902,0.4291041608629891,0.4289627175001167
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000009__t0020,0.15278447786428692,0.15176067376514957,0.11722362283484344,0.9933884143829346,0.47835779596291295,0.47805065473317176
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000010__t0036,0.20149576292724214,0.20110135293564313,0.14890338731795272,1.3860176801681519,0.6595268171408193,0.6594084941433396
