sample_id,band,dataset,uploader,pitch_med,motion_deg,input_sharpness,n_gen_frames,gen_f0,gen_flast,gen_ratio,gen_mean,gt_f0,gt_flast,gt_ratio,gt_mean,gen_mae,gt_floor_mae,mae_above_floor
vp_00080,mid,tkc79/so100_lego_box_2,tkc79,28.29372066792561,319.3011474609375,152.59170560557047,16,375.31728488072764,185.0216401418671,0.4929739385708609,183.7886147400434,152.59170560557047,108.29462071223789,0.7097018824303306,131.43102336124775,1.1890820264816284,1.326387643814087,-0.1373056173324585
vp_00081,mid,tkc79/so100_lego_box_2,tkc79,28.29372066792561,383.34033203125,160.3271654051039,16,360.87385251387957,198.28539322312923,0.5494590196582712,190.3242705680779,160.3271654051039,161.11921283508937,1.00494019480092,134.75859114173915,1.415421485900879,1.4118653535842896,0.0035561323165893555
vp_00082,mid,tkc79/so100_lego_box_2,tkc79,28.29372066792561,430.4065551757813,169.9273988680415,16,400.14809553086764,152.85357665285468,0.3819925131711179,209.41996420243987,169.9273988680415,116.01865369055008,0.6827542495366657,142.7905565370626,1.0341559648513794,1.2526359558105469,-0.21847999095916748
vp_00083,mid,tkc79/so100_lego_box_2,tkc79,28.29372066792561,404.36376953125,199.1344391245418,16,435.65762326773256,160.04939909934996,0.3673742649066984,207.301801429037,199.1344391245418,49.38660108909606,0.24800632831752875,134.37432054445347,1.2394787073135376,1.2290372848510742,0.010441422462463379
vp_00084,mid,triton7777/so100_dataset_mix,triton7777,29.38106211869899,527.6436462402344,141.2517744945844,16,248.84266531690955,192.16454524394123,0.7722331096174403,217.14134180454536,141.2517744945844,143.58304733733073,1.0165043791490154,137.99890442557,0.6150339245796204,0.6159992218017578,-0.0009652972221374512
vp_00085,mid,triton7777/so100_dataset_mix,triton7777,29.38106211869899,787.09912109375,127.16282869210772,16,251.38233635839075,216.22735448345543,0.8601533330262485,182.59060292113574,127.16282869210772,160.03048106549585,1.2584690251874646,130.08609053293665,1.3279120922088623,0.9089066386222839,0.41900545358657837
vp_00086,mid,triton7777/so100_dataset_mix,triton7777,29.38106211869899,556.5070190429688,176.50181954904136,16,281.4248675881326,248.51163351353253,0.8830478828770317,199.8961746510607,176.50181954904136,142.90437101185051,0.8096481462693059,153.17803478211493,0.9417179226875305,0.8816846013069153,0.060033321380615234
vp_00087,mid,triton7777/so100_dataset_mix,triton7777,29.38106211869899,502.1864318847656,122.96562623162797,16,289.5720046138764,219.9597639482841,0.7596030018192717,226.62672140459065,122.96562623162795,155.04455178450482,1.2608771779130334,135.1149632781658,1.3155553340911865,1.3665937185287476,-0.051038384437561035
vp_00088,mid,samsam0510/tooth_extraction_3,samsam0510,29.595459609483527,321.46246337890625,105.40990567203096,16,194.02956542953854,113.55874198377133,0.5852651462254844,141.69302689751612,105.40990567203097,106.87137079158356,1.013864589947418,103.86229282728567,1.0767874717712402,1.0512384176254272,0.02554905414581299
vp_00089,mid,samsam0510/tooth_extraction_3,samsam0510,29.595459609483527,346.3465576171875,101.34315637054443,16,188.19737495299432,132.53605742454528,0.7042396710206202,144.5730632472085,101.34315637054443,109.04058427933587,1.0759540967874646,103.00681131762067,1.098378300666809,1.1167691946029663,-0.018390893936157227
vp_00090,mid,samsam0510/tooth_extraction_3,samsam0510,29.595459609483527,308.53631591796875,98.19255643080604,16,210.18100060090424,131.51365065541123,0.6257161697717206,138.82136830449105,98.19255643080605,105.95094726863437,1.0790120057849442,95.6278892857419,1.176594853401184,1.1375653743743896,0.039029479026794434
vp_00091,mid,samsam0510/tooth_extraction_3,samsam0510,29.595459609483527,355.18865966796875,87.69429489126206,16,187.7664867579564,122.94404496457427,0.6547709715760014,146.87056574834745,87.69429489126206,105.12345166497762,1.1987490382826884,98.60543697087499,1.090891718864441,1.034885048866272,0.056006669998168945
