tier,sample,dino_pf,dino_flat,video,action,total_pf,total_flat,seed
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000018__t0003,0.2232346917700204,0.2230755189788388,0.1527857729407673,1.6474746465682983,0.7717959980405558,0.7717482462032013,0
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000019__t0015,0.5372895653457164,0.5278389423716059,0.2765670918766753,1.450738787651062,0.8244525122271423,0.8216173253349093,0
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000021__t0081,0.707396275267244,0.7084019757360213,0.2316481331195732,1.2553356885910034,0.7838475979524466,0.7841493080930797,0
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000022__t0024,0.4003963802562024,0.3923801243311535,0.1851349524615096,1.509068489074707,0.7792867954451965,0.7768819186676819,0
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000023__t0077,0.7896737585535077,0.7919711174654136,0.321617670226781,0.64359050989151,0.5908236325906906,0.5915128402642624,0
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000024__t0073,0.7099791307987161,0.7109382034951861,0.3003280002592997,1.461092472076416,0.8875291281479711,0.8878168499569121,0
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000025__t0015,0.3111864633275114,0.3105591944357582,0.145061028008679,1.4540281295776367,0.7184854992319119,0.7182973185643858,0
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000026__t0050,0.6897297286985917,0.692051952321207,0.2939313798865228,1.067283272743225,0.7220116416728244,0.722708308759609,0
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000027__t0011,0.2461254739347079,0.2460656029662944,0.1929317730547191,1.5598658323287964,0.7556635070283466,0.7556455457378226,0
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000028__t0047,0.6941260011051631,0.693428980290707,0.2991120798290352,1.0457926988601685,0.7162885038243268,0.71607939757999,0
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000029__t0014,0.3323526592898357,0.3315324875931595,0.1300763969686387,1.5296273231506348,0.7505796461377963,0.7503335946287935,0
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000030__t0004,0.337709034063644,0.3371709961479548,0.1709423216912423,1.6138591766357422,0.7981390773807628,0.7979776660060561,0
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000031__t0077,0.7304245307271789,0.7313325747807782,0.2888100974805324,1.4788578748703003,0.8973135384104336,0.8975859516265133,0
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000032__t0002,0.3242930974480331,0.324001736486817,0.1507890344949745,1.5155086517333984,0.7487281002762617,0.7486406919878968,0
unseen_cousin,unseen_cousin__aractingi__push_cube_offline_data__ep000000__t0001,0.5900117625227208,0.5913173929685298,0.3073015106231554,0.5831369757652283,0.5024487722498542,0.5028404613835968,1
unseen_cousin,unseen_cousin__aractingi__push_cube_offline_data__ep000001__t0024,0.5980542755329769,0.5964370553878601,0.2365125940036417,0.5643662810325623,0.4761165732740104,0.4756314072304755,1
unseen_cousin,unseen_cousin__aractingi__push_cube_offline_data__ep000002__t0006,0.5917296007917943,0.5924889065620058,0.2467859672881686,0.8588626384735107,0.5950997258133932,0.5953275175444567,1
unseen_cousin,unseen_cousin__aractingi__push_cube_offline_data__ep000003__t0002,0.6236141025750849,0.6239713488855871,0.2248607917598137,0.7258421778678894,0.5448793394476253,0.5449865133407761,1
unseen_cousin,unseen_cousin__aractingi__push_cube_offline_data__ep000004__t0016,0.5834754227191912,0.5839358254869269,0.221127740961223,0.5299394726753235,0.4533567381742537,0.4534948590045744,1
unseen_cousin,unseen_cousin__aractingi__push_cube_offline_data__ep000005__t0030,0.5882939718547691,0.5885713691716901,0.2644922908527694,0.7598323822021484,0.559768831693121,0.5598520508881972,1
unseen_cousin,unseen_cousin__aractingi__push_cube_offline_data__ep000006__t0032,0.6304499064583263,0.6305214039205455,0.2333729562708542,0.7578790187835693,0.562298466332182,0.5623199155708476,1
unseen_cousin,unseen_cousin__aractingi__push_cube_offline_data__ep000007__t0015,0.6149739955198643,0.6127823541235382,0.3115032083624197,0.5342411398887634,0.4916396171201905,0.4909821247012927,1
unseen_cousin,unseen_cousin__aractingi__push_cube_offline_data__ep000008__t0012,0.6701409980104714,0.6681745378479168,0.2306646356623092,0.4721154272556305,0.4590878610040864,0.45849792295532,1
unseen_cousin,unseen_cousin__aractingi__push_cube_offline_data__ep000009__t0038,0.550095195044564,0.5505496955493187,0.300262447063404,0.6721193194389343,0.5239550204079642,0.5240913705593906,1
unseen_cousin,unseen_cousin__aractingi__push_cube_offline_data__ep000010__t0030,0.5965283262368822,0.5956810144711322,0.2977172314772518,0.6734374165534973,0.5376486339356391,0.5373944404059141,1
unseen_cousin,unseen_cousin__aractingi__push_cube_offline_data__ep000011__t0045,0.6513694475862475,0.6494129637340842,0.2344298292974883,0.6152303814888,0.5118319356606408,0.5112449905049918,1
unseen_cousin,unseen_cousin__aractingi__push_cube_offline_data__ep000012__t0018,0.6182882953326149,0.6191302847967213,0.2270989574917541,0.4003569185733795,0.4137589432766625,0.4140115401158944,1
unseen_cousin,unseen_cousin__aractingi__push_cube_offline_data__ep000013__t0013,0.5213883226768377,0.5232455602957968,0.2858300100232284,0.7681595683097839,0.5494293271339334,0.5499864984196212,1
unseen_cousin,unseen_cousin__aractingi__push_cube_offline_data__ep000014__t0016,0.6121341955076386,0.6097363596391612,0.2086309556776852,0.4784320294857025,0.4376023571498781,0.4368830063893349,1
unseen_cousin,unseen_cousin__aractingi__push_cube_offline_data__ep000015__t0004,0.6384170548383314,0.6381868182084043,0.2534384701648219,0.4931995570659637,0.4648364803273315,0.4647674093383533,1
unseen_cousin,unseen_cousin__aractingi__push_cube_offline_data__ep000016__t0018,0.5914551662505938,0.5907906405350711,0.2745329605233453,0.6286429166793823,0.5112536047039347,0.5110542469892778,1
unseen_cousin,unseen_cousin__aractingi__push_cube_offline_data__ep000017__t0004,0.6009000951633072,0.6013871916487485,0.3053217355912193,0.9427273273468018,0.6489574801650786,0.6491036091107111,1
unseen_cousin,unseen_cousin__aractingi__push_cube_offline_data__ep000018__t0006,0.6535559441006685,0.6559164724655274,0.2596567577867403,0.4554672241210937,0.4561507002146602,0.4568588587241179,1
unseen_cousin,unseen_cousin__aractingi__push_cube_offline_data__ep000019__t0079,0.6825829921772119,0.6809278658024401,0.2584707963675174,0.384160965681076,0.4359805228358492,0.4354839849234176,1
unseen_cousin,unseen_cousin__aractingi__push_cube_offline_data__ep000020__t0064,0.5307346727301977,0.5286898060535838,0.21832944607247,0.4751250743865967,0.414769265395439,0.4141558053924549,1
unseen_cousin,unseen_cousin__aractingi__push_cube_offline_data__ep000021__t0008,0.5964668848190837,0.5984054414977473,0.2547894427791983,0.5060374736785889,0.4577918877509201,0.4583734547545192,1
unseen_cousin,unseen_cousin__aractingi__push_cube_offline_data__ep000022__t0022,0.6387313138070554,0.6365347962565233,0.285013684989174,0.5457851886749268,0.4954375751088395,0.4947786198436799,1
unseen_cousin,unseen_cousin__aractingi__push_cube_offline_data__ep000023__t0051,0.620395270529248,0.6186764778619183,0.2525736874190356,0.4396500587463379,0.4377507108830203,0.4372350730828213,1
unseen_cousin,unseen_cousin__aractingi__push_cube_offline_data__ep000024__t0019,0.58818138461432,0.5867197016468046,0.2508583167189651,0.3717576563358307,0.4004149729343178,0.3999764680440631,1
unseen_cousin,unseen_cousin__aractingi__push_cube_offline_data__ep000025__t0004,0.656995830915038,0.6578505840970861,0.2949365976031407,0.6345984935760498,0.5394191259858736,0.539675551940488,1
unseen_cousin,unseen_cousin__aractingi__push_cube_offline_data__ep000026__t0004,0.614554894022247,0.6125894543614538,0.273403972108957,0.5597208142280579,0.4902759855305844,0.4896863536323464,1
unseen_cousin,unseen_cousin__aractingi__push_cube_offline_data__ep000027__t0006,0.6542981068858542,0.6540716696389803,0.2466030662612861,0.4631929695606231,0.4555475397683913,0.4554796085943292,1
unseen_cousin,unseen_cousin__aractingi__push_cube_offline_data__ep000028__t0011,0.6141725314790543,0.6138738658965527,0.2836943735712094,0.5463685393333435,0.4879074872484165,0.487817887573666,1
unseen_cousin,unseen_cousin__aractingi__push_cube_offline_data__ep000029__t0002,0.5644023107303289,0.563943918465684,0.2683844654976679,0.6835259795188904,0.5232464246759552,0.5231089069965618,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000000__t0043,0.3678203050897967,0.3672258911133985,0.1756864198228543,1.0645751953125,0.5888820955987953,0.5887037714058758,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000001__t0021,0.4467303524809614,0.4477278778305082,0.157140729795162,1.2118722200393677,0.6659102126985841,0.6662094703034482,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000002__t0030,0.5897093209325894,0.5908742389896737,0.1846519849339936,1.3295303583145142,0.7641205350857806,0.7644700105029059,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000003__t0035,0.519120754513797,0.5184302662752835,0.2218567609402637,1.096463322639465,0.6608785836920044,0.6606714372204503,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000004__t0006,0.4825713750282208,0.4824664503768807,0.144875808264815,0.9983695149421692,0.5875819609647784,0.5875504835693764,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000005__t0022,0.3854534579847674,0.385476353762039,0.1523338081687655,1.1742268800735474,0.6310269318754789,0.6310338006086603,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000006__t0027,0.5710406615358645,0.5716142930051102,0.1355616938529846,1.0274105072021484,0.6229449094975141,0.6231169989382879,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000007__t0020,0.5700991504315136,0.5677433080320933,0.1761415571888355,1.0339162349700928,0.6374387062741418,0.6367319535543158,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000008__t0039,0.5321541991577071,0.531760962692496,0.2127834742145732,1.1247329711914062,0.6733744904882466,0.6732565195486833,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000009__t0040,0.5870172065991497,0.5863181380201425,0.1588442419316559,1.4098148345947266,0.7876843683971324,0.7874746478234302,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000010__t0013,0.4843325546568893,0.4845318956349189,0.1413879841370041,1.1836529970169067,0.6611773604449308,0.6612371627383397,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000011__t0035,0.6967960574400023,0.6938402605841487,0.1954699339727599,1.1453189849853516,0.7258073914179692,0.7249206523612133,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000012__t0030,0.4984841119827925,0.4948502655284442,0.1501093850333406,1.3468360900878906,0.7333124851399961,0.7322223312036917,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000013__t0028,0.5704923854994491,0.5644363322227915,0.1886533389050642,1.1180709600448608,0.6749721013392984,0.6731552853563011,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000014__t0033,0.5554711297299222,0.5560303627102297,0.1857109569193105,1.3021841049194336,0.7432282679625433,0.7433960378566354,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000015__t0016,0.4137974371182806,0.4134677331089732,0.1478897105723331,1.033302903175354,0.5818273055773258,0.5817283943745335,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000016__t0003,0.3371801683724778,0.3372790498889464,0.1302140863723938,1.209964156150818,0.6242039388837887,0.6242336033387292,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000017__t0035,0.555714696962842,0.5523522108460301,0.1614089332494263,1.2191921472549438,0.702813947965658,0.7018052021306145,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000018__t0000,0.3047466016197419,0.3050899264124721,0.1111689993235455,1.119463324546814,0.5725600101017119,0.5726630075395309,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000019__t0005,0.4834808565800496,0.4816932753447642,0.2022374975066492,0.8308010697364807,0.538035934120602,0.5374996597500163,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000020__t0025,0.5826796621680164,0.5791926102202825,0.1536825959437051,1.2869237661361694,0.7356781838879842,0.7346320683036641,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000021__t0042,0.656700383986994,0.6538787043143962,0.211915937903186,1.29582679271698,0.778915613653846,0.7780691097520667,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000022__t0040,0.2591993444125837,0.2590025256507747,0.1924396146842655,1.3852611780166626,0.6895961589357198,0.6895371133071772,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000023__t0000,0.5046639650890865,0.505289947011641,0.1976498318460054,1.256263256072998,0.7131994415097268,0.7133872360864931,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000024__t0039,0.524870686535593,0.5226487399862898,0.1955772615893781,1.3294745683670044,0.7479242117842931,0.7472576278195022,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000025__t0031,0.6242363376347063,0.6231977757922114,0.1800163609183269,1.128825068473816,0.6928058369554364,0.6924942684026879,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000026__t0021,0.4176813275164897,0.4187420542296499,0.1427507672687465,1.319724440574646,0.6960194046654293,0.6963376226793774,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000027__t0015,0.5406732616783094,0.5406538098886418,0.1258112079815687,0.9677050709724426,0.5870273692869405,0.5870215337500402,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000028__t0020,0.4588174743328509,0.4588962773144145,0.215026216955955,1.254902720451355,0.7041141955671837,0.7041378364616528,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000029__t0004,0.3839558770177921,0.3849928977364421,0.1056250899077256,0.9276237487792968,0.5179237895893741,0.5182348958049691,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000030__t0012,0.3913794103167163,0.3909095861135474,0.1947564752954241,1.0299636125564575,0.5878262107062252,0.5876852634452745,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000031__t0036,0.5471085726351339,0.5433745572622062,0.1396415102160952,1.3948674201965332,0.7639719929339821,0.7628517883221038,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000032__t0014,0.3409412342396907,0.3392831102374988,0.1392841172776729,0.999334156513214,0.5438012680604948,0.5433038308598372,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000033__t0015,0.5544364497126425,0.5545561451142034,0.2093632404345781,1.0266032218933103,0.6397811958014904,0.6398171044219587,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000034__t0009,0.5549481494639484,0.5546609721314164,0.1652598118784447,1.6253458261489868,0.8662007188623128,0.8661145656625531,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000035__t0034,0.5546734312184113,0.5548346465167123,0.1824001415051048,0.7197882533073425,0.5090373731399919,0.5090857377294822,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000036__t0028,0.5630527376747939,0.5639611937790037,0.2708724911654196,1.1425048112869265,0.7071794931668346,0.7074520299980975,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000037__t0005,0.4729772118136081,0.4734266922677654,0.1039153895056173,1.4557924270629885,0.7553847512209628,0.7555195953572101,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000038__t0005,0.4103253811515533,0.4100014517209371,0.1684441429245754,1.1442543268203735,0.6313325879509881,0.6312354091218032,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000039__t0020,0.4808684464187711,0.4807937489313634,0.1911467925060793,1.5496984720230105,0.8214839604866593,0.821461551240437,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000040__t0032,0.588490064083715,0.588005377798291,0.2048833611714082,1.323019027709961,0.7672196386605213,0.7670742327748942,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000041__t0031,0.6858605801230522,0.6864661131193524,0.2053516884087006,1.224785327911377,0.7572778117240766,0.7574594716229667,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000042__t0006,0.5354783561496131,0.5348281153220042,0.1891570217548865,1.1815900802612305,0.6900266454758421,0.6898315732275595,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000043__t0019,0.3807187911571806,0.379358478866059,0.1315259255700998,1.1172317266464231,0.6005661056767535,0.600158011989417,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000044__t0035,0.6187642315547255,0.6138810157655086,0.1249908067302737,1.421580195426941,0.7917585896562762,0.7902936249195112,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000045__t0018,0.4460637706742253,0.4462842397595469,0.1626735647742555,1.1161774396896362,0.6290921765103987,0.6291583172359952,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000046__t0007,0.4112181010614378,0.4114999147128069,0.1401224971388419,1.269015192985535,0.6730082566542979,0.6730928007497086,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000047__t0035,0.4852908348238614,0.4856049166374173,0.2168916209820475,1.1212714910507202,0.6591633331620608,0.6592575577061275,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000048__t0021,0.358269329580925,0.3584240806166163,0.1299749243149814,1.6986404657363892,0.8259294624633277,0.8259758877740351,1
unseen_cousin,unseen_cousin__frk2__so100large__ep000049__t0034,0.5309429578459615,0.5318275945136649,0.1820828828957572,0.7499570250511169,0.5138905622429624,0.5141559532432735,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000000__t0006,0.654878690057095,0.6561917997635305,0.2707347233254279,0.6739435195922852,0.5472614318516709,0.5476553647636015,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000001__t0038,0.4926078994795889,0.4922566978075379,0.2473273014867867,1.2232248783111572,0.7112705116143756,0.7111651511127602,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000002__t0035,0.518676732142838,0.5168759564271378,0.2751741400845005,0.8895456194877625,0.5939735094633065,0.5934332767485965,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000003__t0037,0.5442421225951313,0.5440259805803095,0.2215455601930966,0.991354763507843,0.6262782102396056,0.6262133676351591,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000004__t0018,0.6188256131663273,0.6168580936545263,0.2757504952270235,0.7662825584411621,0.57488585589447,0.5742956000409298,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000005__t0028,0.5777508761913827,0.5753616411271847,0.2097208722879748,0.6194509267807007,0.4840218952560875,0.4833051247368282,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000006__t0005,0.5927013100115072,0.5923804723670625,0.2422370253126051,1.2706013917922974,0.7587220573141527,0.7586258060208192,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000007__t0038,0.5487957496361293,0.5490569631015452,0.2247110545913527,1.1829842329025269,0.7052457344292554,0.7053240984688802,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000008__t0024,0.6506142211222137,0.6501313470613654,0.2674823807912393,0.7703714370727539,0.5835775554031375,0.583432693184883,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000009__t0020,0.5907264104819328,0.5897418507071627,0.2434834117578497,0.7437214255332947,0.5477515168852526,0.5474561489528216,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000010__t0036,0.5403527705721805,0.5376096150988132,0.2462641747480161,1.0245763063430786,0.6458156061332905,0.6449926594912803,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000011__t0015,0.6329166350853908,0.6340847115548054,0.2048700889389134,0.7273883819580078,0.5422913699904943,0.5426417929313188,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000012__t0018,0.6382039314250647,0.6362023513590513,0.2685570206724864,0.5914989709854126,0.5086278740234305,0.5080274000036265,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000013__t0011,0.6175180686376273,0.618186376790069,0.2276063388304061,1.1736433506011963,0.7229946624808885,0.7231951549266211,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000014__t0012,0.6862491020053305,0.6879319310805149,0.2149588488455981,0.9212512969970704,0.6388629040541067,0.6393677527766621,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000015__t0011,0.6907350978905454,0.6915167159747522,0.2352463244399836,0.722012996673584,0.5665996253685923,0.5668341107938544,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000016__t0002,0.6215196410004974,0.6232898913199694,0.2650141671916743,0.9758546352386476,0.6563019965531105,0.6568330716489521,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000017__t0039,0.5689019248608436,0.5691164750777236,0.2346560163181535,1.025137186050415,0.6511222567738651,0.6511866218389292,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000018__t0042,0.5418489260683362,0.541398756765453,0.2461027653126011,1.1087301969528198,0.6798775861954092,0.6797425354045441,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000019__t0016,0.7401410923654415,0.741005302525911,0.2764712934975436,0.7408100962638855,0.6013077542644497,0.6015670173125907,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000020__t0060,0.5783437669343521,0.5789893314161487,0.2553827175280918,1.296850323677063,0.7688580748095584,0.7690517441540974,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000021__t0004,0.511831761337824,0.5118681509750911,0.2387732903693074,0.7433964610099792,0.5225400999161312,0.5225510168073113,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000022__t0005,0.5392304014251186,0.5395165505030458,0.2115744072578919,1.0689749717712402,0.6528314313133993,0.6529172760367774,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000023__t0016,0.6828970103169673,0.6858481510038839,0.2531746444770764,0.79681396484375,0.5995470823757131,0.600432424581788,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000024__t0019,0.7037234488930606,0.7043333290261615,0.2493003974209658,0.5463835597038269,0.5044605777757387,0.504643541815669,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000025__t0004,0.5691386817387576,0.5700903097028679,0.1764970173389136,0.9829426407814026,0.6168677660358624,0.6171532544250955,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000026__t0053,0.5758798202385036,0.5758906307722008,0.2392485604177272,0.960582435131073,0.6287714882492985,0.6287747314094077,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000027__t0010,0.5683674212791724,0.5689087430724047,0.2428238668500938,1.334879755973816,0.7773092888283062,0.777471685366276,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000028__t0057,0.5331995857287538,0.5334643391861301,0.2330801158550527,1.0319432020187378,0.6426611912826371,0.64274061731985,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000029__t0050,0.6022871054542022,0.6027188769234606,0.2432042653657158,1.1611562967300415,0.718109929937992,0.7182394613787695,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000030__t0045,0.5298794849123589,0.5301530537375891,0.2668855454450675,1.112790584564209,0.6841457429329115,0.6842278135804806,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000031__t0033,0.5676847099488194,0.5676721057482271,0.2645878616201255,0.668069064617157,0.5169093973175463,0.5169056160573686,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000032__t0017,0.6480680847438056,0.6481174158027574,0.2446938540908153,0.7587694525718689,0.5713363626791339,0.5713511619968195,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000033__t0033,0.600212243086693,0.598269095255524,0.2064299706196152,1.008644700050354,0.6454505441320341,0.6448675997826834,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000034__t0015,0.6664372989040224,0.6654361868834543,0.2224266837232306,0.6615815758705139,0.5312918251363814,0.530991491530211,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000035__t0013,0.6722591856235691,0.6730895341110137,0.2548693185836406,0.834852397441864,0.6120795102389085,0.6123286147851419,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000036__t0037,0.5124012500691175,0.5123585639408517,0.238573268090757,1.2280876636505127,0.7165274209081675,0.7165146150696877,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000037__t0026,0.5903996064815652,0.5902984509709401,0.250936954712466,0.8987650871276855,0.6119070032092836,0.611876656556096,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000038__t0037,0.541123413714932,0.54123210941008,0.2393200539018412,0.9190645813941956,0.6017588728427101,0.6017914815512546,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000039__t0017,0.662753555180329,0.6603583787511216,0.2545538263655231,0.916551411151886,0.64181277892451,0.6410942259957478,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000040__t0028,0.5805496368627131,0.580505227205566,0.236303952290201,0.6651305556297302,0.5111082989977663,0.5110949761006223,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000041__t0031,0.5732891281365259,0.5726632977456585,0.2408704876451101,0.733282744884491,0.5375609826882872,0.537373233571027,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000042__t0045,0.6004002810794729,0.5984796046604668,0.2700721250639954,0.8624232411384583,0.6061110182984238,0.605534815372722,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000043__t0005,0.5641821480892841,0.5637705090045976,0.1904836417272076,1.0611974000930786,0.6508786969821789,0.650755205256773,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000044__t0020,0.6078525876027592,0.6056413375007101,0.2291043069595492,0.7329496741294861,0.544266938020487,0.5436035629898722,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000045__t0039,0.5028681684724214,0.5035404166881376,0.2408492257151698,1.2322205305099487,0.7160034304602569,0.7162051049249718,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000046__t0007,0.6028059547823398,0.6038156452161448,0.2443309055368593,0.8206806182861328,0.5824133054102129,0.5827162125403544,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000047__t0031,0.5677803263714666,0.5667544076428017,0.2858663288071401,1.1296788454055786,0.7079655347158135,0.707657759097214,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000048__t0037,0.5737077712893475,0.5742572740017173,0.262731349885322,1.3949702978134155,0.8089198554777671,0.8090847062914781,1
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000049__t0021,0.5982808486588539,0.5953989268692486,0.3119125167932034,1.1035897731781006,0.7144939189068574,0.7136293423699758,1
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000000__t0024,0.6298066083782112,0.6208747203540839,0.2430404629457375,1.1290634870529177,0.7134795162183516,0.7107999498111135,1
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000001__t0031,0.7530834132739446,0.7515070324059694,0.2934122484206725,0.5217541456222534,0.5226503567572865,0.5221774424968939,1
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000002__t0002,0.2711262590030394,0.2711771054215347,0.1609296737749063,1.5913052558898926,0.7661388821893408,0.7661541361148894,1
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000003__t0034,0.7058496030685453,0.7059986152308675,0.2914523363304684,1.2738505601882937,0.8087308058950216,0.8087755095437181,1
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000004__t0014,0.3181706488691517,0.3138099120060369,0.1398824305826776,1.431879997253418,0.710167922736916,0.7088597016779816,1
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000005__t0028,0.7564778043240405,0.756263049305307,0.2784674518641602,1.1145817041397097,0.756316258512344,0.756251832006724,1
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000006__t0047,0.5969338256104184,0.5994780750402253,0.207262104350909,0.9262151718139648,0.6117448477139842,0.6125081225429263,1
