tier,sample,dino_pf,dino_flat,video,action,total_pf,total_flat,crf
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000033__t0033,0.1971685875193574,0.1968673657036417,0.1190057378357115,1.211727738380432,0.5795433929586935,0.5794530264139788,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000034__t0015,0.1738341512689072,0.1743844754805711,0.1223328985493493,1.0562232732772827,0.5113394242563901,0.5115045215198892,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000035__t0013,0.2104940335705133,0.2110651740466028,0.1699741425496153,1.1124111413955688,0.5591049093942662,0.559276251537093,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000036__t0037,0.2058520716497262,0.2054667676117307,0.0915239655447244,1.4124921560287476,0.6542096735698343,0.6540940823584356,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000037__t0026,0.1184176754497778,0.1179969155190971,0.1306470256943506,1.068660855293274,0.5021837524605481,0.5020575244813439,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000038__t0037,0.0958601868496187,0.0962568296295119,0.1045896755834515,1.039003610610962,0.4757364029743058,0.4758553958082738,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000039__t0017,0.085096719997028,0.0849138953789954,0.1044504051644715,0.9569440484046936,0.4396417569103273,0.4395869095249176,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000040__t0028,0.2015207262818917,0.201718790123533,0.1044923178691419,0.7864093780517578,0.4063676644660132,0.4064270836185056,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000041__t0031,0.201145370117637,0.2008854749644648,0.1358476055897217,1.0908817052841189,0.5374505748258551,0.5373726062799035,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000042__t0045,0.1872656694193538,0.1871269102725458,0.1417068053996609,1.1235259771347046,0.5481021332995862,0.5480605055555439,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000043__t0005,0.2299534975762183,0.2309926403599707,0.0794391303633691,1.279891848564148,0.6047745278075355,0.6050862706426612,0
